pilot_index,image_id,class_name,true_label,true_class_id,corruption_type,severity,pearson_correlation,spearman_correlation,cosine_similarity,ssim,top20_iou,centroid_displacement,clean_object_mass,corrupted_object_mass,object_mass_change,object_mass_drop,clean_pointing_game,corrupted_pointing_game,pointing_game_preserved,clean_salient_object_iou,corrupted_salient_object_iou,salient_object_iou_change,clean_heatmap_path,corrupted_heatmap_path
382,180,004.Groove_billed_Ani,3,4,gaussian_noise,3,0.992700457572937,0.7282330796679576,0.9935193061828613,0.923519084918994,0.9355834136933462,0.01728651957265432,0.70682538537248,0.6948798368146931,-0.011945548557786845,0.011945548557786845,1,1,1,0.4160371876815805,0.40121895124195034,-0.01481823643963015,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_180.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_180.png
382,180,004.Groove_billed_Ani,3,4,gaussian_noise,5,0.95713210105896,0.5774507762017056,0.9614558815956116,0.8149089170487248,0.7937444146559428,0.03596706925479812,0.70682538537248,0.6621318307760367,-0.04469355459644331,0.04469355459644331,1,1,1,0.4160371876815805,0.35313714602998336,-0.06290004165159713,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_180.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_180.png
382,180,004.Groove_billed_Ani,3,4,motion_blur,1,0.997001051902771,0.8984871074569638,0.9975177645683289,0.9618434805613346,0.9527191361027337,0.00574469133635245,0.70682538537248,0.718761524665265,0.01193613929278503,-0.01193613929278503,1,1,1,0.4160371876815805,0.42631394123844085,0.010276753556860363,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_180.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_180.png
382,180,004.Groove_billed_Ani,3,4,motion_blur,3,0.9247549176216125,0.6728674933681219,0.9371210336685181,0.7469886353677527,0.7637961335676625,0.026667855011196707,0.70682538537248,0.5376181324083282,-0.16920725296415173,0.16920725296415173,1,0,0,0.4160371876815805,0.326619488296135,-0.08941769938544547,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_180.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_180.png
167,185,004.Groove_billed_Ani,3,4,brightness,1,0.996491551399231,0.9827304071765925,0.9971184730529785,0.9931439431706379,0.9329738058551618,0.008848705128561065,0.3222980836290793,0.32971855041656184,0.007420466787482538,-0.007420466787482538,1,1,1,0.21799441286966573,0.22211482698627488,0.004120414116609156,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_185.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_185.png
167,185,004.Groove_billed_Ani,3,4,brightness,3,0.9908061027526855,0.90592289126141,0.9924731850624084,0.9756505155775816,0.9172795873531379,0.009468111395285396,0.3222980836290793,0.33630861265608225,0.01401052902700295,-0.01401052902700295,1,1,1,0.21799441286966573,0.2224693029101808,0.004474890040515073,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_185.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_185.png
167,185,004.Groove_billed_Ani,3,4,brightness,5,0.9863544702529907,0.8942756099391536,0.9888194799423218,0.9659405863712872,0.8873530794546309,0.013477490502308467,0.3222980836290793,0.33948568196571116,0.01718759833663186,-0.01718759833663186,1,1,1,0.21799441286966573,0.22602540482885677,0.008030991959191047,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_185.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_185.png
167,185,004.Groove_billed_Ani,3,4,gaussian_noise,1,0.9171074628829956,0.8867478891636911,0.9315007328987122,0.9146434914280887,0.7140905209222886,0.02426639735484653,0.3222980836290793,0.2983204174208429,-0.02397766620823638,0.02397766620823638,1,1,1,0.21799441286966573,0.1854490905681605,-0.032545322301505225,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_185.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_185.png
167,185,004.Groove_billed_Ani,3,4,gaussian_noise,3,0.3350245952606201,0.48964505605450276,0.4269280731678009,0.6926632146902655,0.35805142083897157,0.10277817379938198,0.3222980836290793,0.018919482554562557,-0.30337860107451675,0.30337860107451675,1,0,0,0.21799441286966573,0.03157379456637024,-0.18642061830329548,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_185.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_185.png
167,185,004.Groove_billed_Ani,3,4,motion_blur,1,0.8554505109786987,0.8335197464369964,0.8814084529876709,0.860014264978696,0.6935538305771178,0.03790770170824917,0.3222980836290793,0.2564904339808613,-0.065807649648218,0.065807649648218,1,1,1,0.21799441286966573,0.16191876493291674,-0.05607564793674899,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_185.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_185.png
167,185,004.Groove_billed_Ani,3,4,motion_blur,3,0.27908340096473694,0.5354788259667399,0.3772755563259125,0.6807554982999408,0.3262851856746399,0.09320814371757015,0.3222980836290793,0.07711213440035843,-0.2451859492287209,0.2451859492287209,1,0,0,0.21799441286966573,0.08569465911042418,-0.13229975375924155,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_185.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_185.png
167,185,004.Groove_billed_Ani,3,4,motion_blur,5,0.23341886699199677,0.4429036461940148,0.3617779314517975,0.661747164202647,0.3861878453038674,0.0737357801766985,0.3222980836290793,0.08244770855036762,-0.23985037507871168,0.23985037507871168,1,0,0,0.21799441286966573,0.07755241179478439,-0.14044200107488133,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_185.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_185.png
10,211,004.Groove_billed_Ani,3,4,brightness,1,0.999850332736969,0.9489453988497001,0.9998688697814941,0.9950580761061103,0.9908748264233287,0.0011080522501625088,0.6460245808816926,0.6526428718831093,0.006618291001416754,-0.006618291001416754,1,1,1,0.36677209524377874,0.36930527322731077,0.002533177983532031,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_211.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_211.png
10,211,004.Groove_billed_Ani,3,4,brightness,3,0.9990118741989136,0.9336596382077313,0.9991979002952576,0.9887000017583636,0.9720966791118097,0.004471216118409656,0.6460245808816926,0.6590227953055212,0.012998214423828647,-0.012998214423828647,1,1,1,0.36677209524377874,0.371437125748503,0.004665030504724277,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_211.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_211.png
10,211,004.Groove_billed_Ani,3,4,brightness,5,0.9932042360305786,0.7893314924027612,0.9945166707038879,0.9496068106248552,0.9307425933051173,0.01193394403715027,0.6460245808816926,0.6636751308738185,0.017650549992125897,-0.017650549992125897,1,1,1,0.36677209524377874,0.371437125748503,0.004665030504724277,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_211.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_211.png
10,211,004.Groove_billed_Ani,3,4,gaussian_noise,1,0.9962601065635681,0.8654648665484159,0.996641993522644,0.9482662182656535,0.9645688558285211,0.00460348760384711,0.6460245808816926,0.6873179594785761,0.041293378596883534,-0.041293378596883534,1,1,1,0.36677209524377874,0.37629950123189715,0.00952740598811841,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_211.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_211.png
10,211,004.Groove_billed_Ani,3,4,gaussian_noise,3,0.9899654388427734,0.8373794805482693,0.9914958477020264,0.9401748474544986,0.9427022841656988,0.012369939245973105,0.6460245808816926,0.7071372491782849,0.06111266829659234,-0.06111266829659234,1,1,1,0.36677209524377874,0.3776240601503759,0.010851964906597178,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_211.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_211.png
10,211,004.Groove_billed_Ani,3,4,gaussian_noise,5,0.8507966995239258,0.7533409552434251,0.871846616268158,0.7984704929195915,0.7139441550678849,0.05266461464511974,0.6460245808816926,0.870958995391932,0.22493441451023943,-0.22493441451023943,1,1,1,0.36677209524377874,0.43242229032459817,0.06565019508081943,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_211.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_211.png
10,211,004.Groove_billed_Ani,3,4,motion_blur,1,0.9914585947990417,0.8368739076130988,0.9930912256240845,0.9533350243957524,0.9211332312404288,0.014115300081753443,0.6460245808816926,0.6099598277882639,-0.036064753093428714,0.036064753093428714,1,1,1,0.36677209524377874,0.34486200822078683,-0.02191008702299191,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_211.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_211.png
10,211,004.Groove_billed_Ani,3,4,motion_blur,3,0.9921772480010986,0.7157325929381183,0.9936395287513733,0.9038591007732721,0.9147190689688066,0.009803976101944648,0.6460245808816926,0.6384899735559787,-0.007534607325713871,0.007534607325713871,1,1,1,0.36677209524377874,0.3472352941176471,-0.019536801126131653,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_211.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_211.png
10,211,004.Groove_billed_Ani,3,4,motion_blur,5,-0.11908939480781555,-0.00980741822938046,0.11957154422998428,0.33138163125585673,0.08181524199633503,0.18595083833899761,0.6460245808816926,0.15347318121900697,-0.4925513996626856,0.4925513996626856,1,0,0,0.36677209524377874,0.08288416075650118,-0.28388793448727756,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_211.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_211.png
47,246,005.Crested_Auklet,4,5,brightness,1,0.9990055561065674,0.9865077381573687,0.9992120265960693,0.9962637944473239,0.9750073797107154,0.0037397105841075183,0.6006480586361069,0.5933342578002336,-0.0073138008358732964,0.0073138008358732964,1,1,1,0.33064887252646114,0.3282039503904456,-0.002444922136015548,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_246.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_246.png
47,246,005.Crested_Auklet,4,5,brightness,3,0.9812383651733398,0.9415483106189186,0.9849509000778198,0.9318085882857654,0.8692493946731235,0.019848548701403998,0.6006480586361069,0.5644649294327209,-0.036183129203386066,0.036183129203386066,1,1,1,0.33064887252646114,0.3057123504177015,-0.02493652210875963,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_246.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_246.png
47,246,005.Crested_Auklet,4,5,brightness,5,0.9951168298721313,0.9145880342703964,0.9961152076721191,0.9517475230854553,0.9342777295942951,0.007781391844328482,0.6006480586361069,0.5843460979018276,-0.016301960734279364,0.016301960734279364,1,1,1,0.33064887252646114,0.31663725880812793,-0.014011613718333205,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_246.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_246.png
47,246,005.Crested_Auklet,4,5,gaussian_noise,1,0.9932540655136108,0.8815663019536982,0.9946979880332947,0.9503048693281655,0.9451497238104467,0.008668060830722472,0.6006480586361069,0.5806142956926659,-0.020033762943441058,0.020033762943441058,1,1,1,0.33064887252646114,0.3199429386590585,-0.01070593386740265,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_246.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_246.png
47,246,005.Crested_Auklet,4,5,gaussian_noise,3,0.625855028629303,0.45935660993664884,0.6862232089042664,0.6214667559296768,0.46671538180489586,0.09406586510109638,0.6006480586361069,0.32331815870152,-0.27732989993458695,0.27732989993458695,1,1,1,0.33064887252646114,0.200913716125013,-0.12973515640144814,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_246.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_246.png
47,246,005.Crested_Auklet,4,5,motion_blur,1,0.9933650493621826,0.9201212214051199,0.9947753548622131,0.9458667808661892,0.8928706148623161,0.012333400156601953,0.6006480586361069,0.5965123264647493,-0.004135732171357653,0.004135732171357653,1,1,1,0.33064887252646114,0.31701207014347527,-0.013636802382985869,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_246.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_246.png
47,246,005.Crested_Auklet,4,5,motion_blur,3,0.9773638248443604,0.8141548750359201,0.981419563293457,0.8352024289371652,0.8619666048237477,0.018595187929823502,0.6006480586361069,0.5403635350595815,-0.06028452357652547,0.06028452357652547,1,1,1,0.33064887252646114,0.2943151298119964,-0.03633374271446471,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_246.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_246.png
47,246,005.Crested_Auklet,4,5,motion_blur,5,0.9357888102531433,0.747684138837665,0.9491953253746033,0.7847234409981074,0.7871961535036951,0.02730294558172672,0.6006480586361069,0.528956239809286,-0.07169181882682096,0.07169181882682096,1,1,1,0.33064887252646114,0.2948947604120018,-0.035754112114459335,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_246.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_246.png
243,252,005.Crested_Auklet,4,5,brightness,1,0.9904104471206665,0.9541946207087506,0.9924850463867188,0.9467066088740738,0.9449612403100776,0.008292989211376675,0.6881571377017727,0.7061693263455584,0.01801218864378573,-0.01801218864378573,1,1,1,0.2434152688398917,0.24775919260357118,0.00434392376367948,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_252.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_252.png
243,252,005.Crested_Auklet,4,5,brightness,3,0.965174674987793,0.8518346137766907,0.9727604389190674,0.8359233674524446,0.8467200294415309,0.027657187936620135,0.6881571377017727,0.7137611527973782,0.025604015095605503,-0.025604015095605503,1,1,1,0.2434152688398917,0.25173463608043045,0.00831936724053875,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_252.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_252.png
243,252,005.Crested_Auklet,4,5,brightness,5,0.8047306537628174,0.8306441954539253,0.8502944111824036,0.7451877355381239,0.7066575971431001,0.03621319277908094,0.6881571377017727,0.5980145096782088,-0.09014262802356388,0.09014262802356388,1,1,1,0.2434152688398917,0.20568077198486037,-0.03773449685503133,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_252.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_252.png
